age_CE,632011_raw,632012_raw,632021_raw,632022_raw,632031_raw,632032_raw,632041_raw,632042_raw,632051_raw,632061_raw,632062_raw,632071_raw,632072_raw,632081_raw,632082_raw,632091_raw,632101_raw,632102_raw,632011_raw_outlier_flag,632012_raw_outlier_flag,632021_raw_outlier_flag,632022_raw_outlier_flag,632031_raw_outlier_flag,632032_raw_outlier_flag,632041_raw_outlier_flag,632042_raw_outlier_flag,632051_raw_outlier_flag,632061_raw_outlier_flag,632062_raw_outlier_flag,632071_raw_outlier_flag,632072_raw_outlier_flag,632081_raw_outlier_flag,632082_raw_outlier_flag,632091_raw_outlier_flag,632101_raw_outlier_flag,632102_raw_outlier_flag
1610,NA,NA,NA,NA,NA,NA,1.73,1.61,0.64,0.27,0.26,NA,NA,0.7,0.72,0.95,1.12,1.17,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1611,NA,NA,NA,NA,NA,NA,1.49,1.48,0.8,0.49,0.43,NA,NA,0.73,0.83,0.82,0.99,0.96,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1612,NA,NA,NA,NA,NA,NA,1.12,1.12,0.64,0.46,0.41,NA,NA,0.57,0.72,0.55,0.8,0.87,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1613,NA,NA,NA,NA,NA,NA,0.75,0.77,0.29,0.3,0.34,NA,NA,0.35,0.46,0.3,0.61,0.52,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1614,NA,NA,NA,NA,NA,NA,1.31,1.35,0.76,0.43,0.46,NA,NA,0.9,1.12,0.79,0.99,0.9,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1615,NA,NA,NA,NA,NA,NA,1.22,1.4,0.73,0.75,0.61,NA,NA,1,1.24,1.01,1.31,1.36,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE
1616,NA,NA,NA,NA,NA,NA,1.23,1.4,0.64,0.4,0.48,NA,NA,0.88,1.55,0.75,1.12,1.14,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE
1617,NA,NA,NA,NA,NA,NA,1.16,1.38,0.58,0.4,0.44,NA,NA,0.67,1,0.77,0.9,1.05,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1618,NA,NA,NA,NA,NA,NA,1.22,1.54,0.65,0.32,0.62,NA,NA,0.85,0.95,0.76,0.9,1.09,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1619,NA,NA,NA,NA,NA,NA,1.16,1.47,0.58,0.28,0.54,NA,NA,0.69,0.91,0.62,1.03,0.94,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1620,NA,NA,NA,NA,NA,NA,1.05,1.48,0.54,0.19,0.35,NA,NA,0.51,0.55,0.73,1.04,0.82,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1621,NA,NA,NA,NA,NA,NA,1.29,1.36,0.6,0.32,0.53,NA,NA,0.59,0.75,0.88,0.82,0.91,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1622,NA,NA,NA,NA,NA,NA,0.87,1.14,0.53,0.16,0.33,NA,NA,0.39,0.61,0.51,0.63,0.84,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1623,NA,NA,NA,NA,NA,NA,0.64,0.9,0.26,0.23,0.4,NA,NA,0.29,0.41,0.37,0.44,0.46,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1624,NA,NA,NA,NA,NA,NA,0.68,0.96,0.4,0.27,0.26,NA,NA,0.5,0.5,0.3,0.46,0.58,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1625,NA,NA,NA,NA,NA,NA,1.06,1.07,0.46,0.97,0.39,NA,NA,1.07,0.82,0.94,0.51,0.86,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1626,NA,NA,NA,NA,NA,NA,0.53,0.68,0.06,0.44,0.32,NA,NA,0.29,0.52,0.28,0.34,0.38,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1627,NA,NA,NA,NA,NA,NA,0.96,1.13,0.4,0.35,0.45,NA,NA,0.64,0.86,0.77,0.55,0.81,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1628,NA,NA,NA,NA,NA,NA,0.97,1.11,0.37,0.58,0.67,NA,NA,0.72,1,0.87,0.62,0.84,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1629,NA,NA,NA,NA,NA,NA,0.73,0.66,0.27,0.5,0.54,NA,NA,0.49,0.91,0.59,0.48,0.62,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1630,NA,NA,NA,NA,NA,NA,0.93,0.76,0.33,0.41,0.45,NA,NA,0.63,0.74,0.45,0.71,0.73,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1631,NA,NA,NA,NA,NA,NA,0.76,0.62,0.23,0.08,0.09,NA,NA,0.3,0.41,0.24,0.5,0.47,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1632,NA,NA,NA,NA,NA,NA,0.17,0.09,0,0.01,0.05,NA,NA,0.12,0.11,0.11,0.07,0.02,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1633,NA,NA,NA,NA,NA,NA,0.56,0.62,0.37,0.24,0.24,NA,NA,0.34,0.54,0.39,0.43,0.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1634,NA,NA,NA,NA,NA,NA,0.46,0.46,0.28,0.11,0.13,NA,NA,0.38,0.64,0.43,0.21,0.26,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1635,NA,NA,NA,NA,NA,NA,0.83,0.97,0.53,0.34,0.31,NA,NA,0.56,0.87,0.64,0.61,0.53,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1636,NA,NA,NA,NA,NA,NA,0.83,0.95,0.53,0.38,0.41,NA,NA,0.58,1.07,0.77,0.49,0.66,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1637,NA,NA,NA,NA,NA,NA,0.29,0.36,0.39,0.36,0.5,NA,NA,0.34,0.42,0.47,0.23,0.36,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1638,NA,NA,NA,NA,NA,NA,0.39,0.59,0.42,0.19,0.3,NA,NA,0.52,0.53,0.64,0.22,0.33,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1639,NA,NA,NA,NA,NA,NA,0.57,0.75,0.56,0.27,0.37,NA,NA,0.54,0.54,0.77,0.3,0.41,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1640,NA,NA,NA,NA,NA,NA,0.88,1.34,0.97,0.43,0.7,NA,NA,0.94,0.77,1.12,0.69,0.69,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1641,NA,NA,NA,NA,NA,NA,1.09,1.51,0.89,0.59,1.05,NA,NA,0.9,0.67,1.29,0.96,0.69,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
1642,NA,NA,NA,NA,NA,NA,0.84,1.16,0.81,0.46,0.96,NA,NA,0.83,0.51,1.4,0.87,0.69,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE
1643,NA,NA,NA,NA,NA,NA,0.44,0.53,0.71,0.26,0.67,NA,NA,0.56,0.38,0.57,0.49,0.42,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1644,NA,NA,NA,NA,NA,NA,0.7,0.91,0.84,0.42,0.73,NA,NA,0.81,0.76,0.89,0.55,0.54,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1645,NA,NA,NA,NA,NA,NA,0.34,0.45,0.47,0.26,0.59,NA,NA,0.55,0.49,0.46,0.36,0.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1646,NA,NA,NA,NA,NA,NA,0.5,0.55,0.65,0.31,0.62,NA,NA,0.57,0.52,0.5,0.35,0.27,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1647,NA,NA,NA,NA,NA,NA,1.01,0.91,0.83,0.4,0.88,NA,NA,1.08,1.07,0.78,0.59,0.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1648,NA,NA,NA,NA,NA,NA,0.38,0.32,0.22,0.22,0.48,NA,NA,0.68,1,0.4,0.57,0.53,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1649,NA,NA,NA,NA,NA,NA,0.8,1.15,0.79,0.4,0.94,NA,NA,1.01,1.1,0.89,0.99,0.78,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
