% North America Last 2ka Decadal Temperature Reconstructions,,,,,
%----------------------------------------------------------------------- ,,,,,
"%                World Data Center for Paleoclimatology, Boulder ",,,,,
%                                  and ,,,,,
%                     NOAA Paleoclimatology Program ,,,,,
%----------------------------------------------------------------------- ,,,,,
"% NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. ",,,,,
"% If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. ",,,,,
%,,,,,
%,,,,,
% Online_Resource: http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16257,,,,,
%,,,,,
% Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/pages2k/trouet2013nam480pollen.txt,,,,,
% ,,,,,
% Description/Documentation lines begin with %,,,,,
% Data lines have no %,,,,,
%,,,,,
% Archive: Climate Reconstructions,,,,,
%--------------------,,,,,
% Contribution_Date,,,,,
%,Date: 2014-03-30,,,,
%--------------------,,,,,
% Title,,,,,
%,Study_Name: North America Last 2ka Decadal Temperature Reconstructions,,,,
%--------------------,,,,,
% Investigators,,,,,
"%       Investigators: Trouet, V.; Diaz, H., Wahl, E.; Viau, A.; Graham, R.; Graham, N.; Cook, E.",,,,,
%--------------------,,,,,
% Description_and_Notes,,,,,
%,"Description: PAGES North America 2k Temperature Reconstructions, including tree-ring based reconstructions",,,,
"%       at annual and decadal resolution (1200-1980 CE), plus a pollen-based reconstruction at 30 year resolution (480-1950 CE).",,,,,
%--------------------,,,,,
% Publication ,,,,,
"%       Authors: V Trouet, H F Diaz, E R Wahl, A E Viau, R Graham, N Graham and E R Cook",,,,,
%       Published_Date_or_Year: 2013-04-13     ,,,,,
%       Published_Title: A 1500-year reconstruction of annual mean temperature for temperate North America on decadal-to-multidecadal time scales,,,,,
%       Journal_Name: Environmental Research Letters,,,,,
%       Volume: 8,,,,,
%       Edition: ,,,,,
%       Issue: 2,,,,,
%       Pages: ,,,,,
%       DOI: 10.1088/1748-9326/8/2/024008,,,,,
%       Online_Resource: http://iopscience.iop.org/1748-9326/8/2/024008/article,,,,,
%       Full_Citation: ,,,,,
"%       Abstract: We present two reconstructions of annual average temperature over temperate North America: a tree-ring based reconstruction at decadal resolution (1200-1980 CE) and a pollen-based reconstruction at 30 year resolution that extends back to 480 CE. We maximized reconstruction length by using long but low-resolution pollen records and applied a three-tier calibration scheme for this purpose. The tree-ring-based reconstruction was calibrated against instrumental annual average temperatures on annual and decadal scale, it was then reduced to a lower resolution, and was used as a calibration target for the pollen-based reconstruction. Before the late-19th to the early-21st century, there are three prominent low-frequency periods in our extended reconstruction starting at 480 CE, notably the Dark Ages cool period (about 500-700 CE) and Little Ice Age (about 1200-1900 CE), and the warmer medieval climate anomaly (MCA; about 750-1100 CE). The 9th and the 11th century are the warmest centuries and they constitute the core of the MCA in our reconstruction, a period characterized by centennial-scale aridity in the North American West. These two warm peaks are slightly warmer than the baseline period (1904-1980), but nevertheless much cooler than temperate North American temperatures during the early-21st century.",,,,,
%------------------,,,,,
% Publication ,,,,,
%       Authors: PAGES 2k Consortium,,,,,
%       Published_Date_or_Year: 2013-04-21       ,,,,,
%       Published_Title: Continental-scale temperature variability during the past two millennia,,,,,
%       Journal_Name: Nature Geoscience,,,,,
%       Volume: 6,,,,,
%       Edition: ,,,,,
%       Issue: ,,,,,
%       Pages: 339-346,,,,,
%       DOI: 10.1038/ngeo1797,,,,,
%       Online_Resource: http://www.nature.com/ngeo/journal/v6/n5/full/ngeo1797.html,,,,,
%       Full_Citation: ,,,,,
"%       Abstract: Past global climate changes had strong regional expression. To elucidate their spatio-temporal pattern, we reconstructed past temperatures for seven continental-scale regions during the past one to two millennia. The most coherent feature in nearly all of the regional temperature reconstructions is a long-term cooling trend, which ended late in the nineteenth century. At multi-decadal to centennial scales, temperature variability shows distinctly different regional patterns, with more similarity within each hemisphere than between them. There were no globally synchronous multi-decadal warm or cold intervals that define a worldwide Medieval Warm Period or Little Ice Age, but all reconstructions show generally cold conditions between ad 1580 and 1880, punctuated in some regions by warm decades during the eighteenth century. The transition to these colder conditions occurred earlier in the Arctic, Europe and Asia than in North America or the Southern Hemisphere regions. Recent warming reversed the long-term cooling; during the period ad 1971-2000, the area-weighted average reconstructed temperature was higher than any other time in nearly 1,400 years.",,,,,
%------------------,,,,,
% Funding_Agency ,,,,,
%       Funding_Agency_Name: IGBP PAGES,,,,,
%       Grant: ,,,,,
%------------------,,,,,
% Site_Information ,,,,,
%       Site_Name: Temperate North America ,,,,,
%       Location: North America,,,,,
%,Country:  ,,,,
%,Northernmost_Latitude: 55.0,,,,
% ,Southernmost_Latitude: 30.0,,,,
% ,Easternmost_Longitude: -75.0,,,,
% ,Westernmost_Longitude: -130.0,,,,
% ,Elevation:  m  ,,,,
%------------------,,,,,
% Data_Collection   ,,,,,
%,Collection_Name: Trouet2013NAM480pollen,,,,
%,Earliest_Year: 480,,,,
%,Most_Recent_Year: 1950,,,,
%,Time_Unit: AD,,,,
%,Core_Length: m,,,,
%,Notes: ,,,,
%------------------,,,,,
% Chronology: ,,,,,
% ,,,,,
%,,,,,
% ,,,,,
%----------------,,,,,
% Variables ,,,,,
%,,,,,
"% Data variables follow are preceded by ""%%"" in columns one and two.",,,,,
"% Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) ",,,,,
%,,,,,
%%age_AD,"age, , , AD, , , , ,N",,,,
%%temp2m-ann,"2m air temperature, pollen, , deg C, annual, lake sediment, wrt 1904-1980, PC regression,N ",,,,
%%temp2m-ann+2SE,"2m air temperature, pollen, +2 SE, deg C, annual, lake sediment, wrt 1904-1980, PC regression,N ",,,,
%%temp2m-ann-2SE,"2m air temperature, pollen, -2 SE, deg C, annual, lake sediment, wrt 1904-1980, PC regression,N ",,,,
%%temp2m-ann+1SE,"2m air temperature, pollen, +1 SE, deg C, annual, lake sediment, wrt 1904-1980, PC regression,N ",,,,
%%temp2m-ann-1SE,"2m air temperature, pollen, -1 SE, deg C, annual, lake sediment, wrt 1904-1980, PC regression,N ",,,,
%,,,,,
%----------------,,,,,
% Data:,,,,,
% Data lines follow (have no %),,,,,
"% Data line format - tab-delimited text, variable short name as header",,,,,
% Missing Values:  ,,,,,
%,,,,,
age_AD,temp2m-ann,temp2m-ann+2SE,temp2m-ann-2SE,temp2m-ann+1SE,temp2m-ann-1SE
480,-0.1704,0.3543,-0.7018,0.0086,-0.3543
510,-0.2113,0.2361,-0.6632,-0.0317,-0.3945
540,-0.2523,0.1270,-0.6338,-0.0719,-0.4348
570,-0.2636,0.0950,-0.6239,-0.0830,-0.4459
600,-0.2601,0.0974,-0.6193,-0.0796,-0.4424
630,-0.2567,0.0997,-0.6147,-0.0761,-0.4389
660,-0.2284,0.1263,-0.5846,-0.0478,-0.4106
690,-0.1504,0.2013,-0.5036,0.0302,-0.3326
720,-0.0725,0.2763,-0.4227,0.1082,-0.2547
750,0.0055,0.3514,-0.3418,0.1861,-0.1767
780,0.0432,0.3897,-0.3056,0.2234,-0.1395
810,0.0809,0.4280,-0.2694,0.2606,-0.1023
840,0.1186,0.4663,-0.2333,0.2978,-0.0651
870,0.1053,0.4514,-0.2448,0.2846,-0.0783
900,0.0663,0.4100,-0.2803,0.2461,-0.1167
930,0.0274,0.3686,-0.3158,0.2077,-0.1551
960,0.0059,0.3452,-0.3348,0.1865,-0.1763
990,0.0193,0.3577,-0.3206,0.1998,-0.1630
1020,0.0327,0.3701,-0.3063,0.2132,-0.1497
1050,0.0462,0.3826,-0.2921,0.2265,-0.1363
1080,0.0106,0.3493,-0.3302,0.1908,-0.1720
1110,-0.0249,0.3160,-0.3684,0.1551,-0.2077
1140,-0.0604,0.2828,-0.4066,0.1194,-0.2435
1170,-0.1049,0.2397,-0.4527,0.0747,-0.2881
1200,-0.1539,0.1915,-0.5029,0.0256,-0.3373
1230,-0.2029,0.1434,-0.5530,-0.0235,-0.3864
1260,-0.2233,0.1238,-0.5743,-0.0440,-0.4068
1290,-0.1866,0.1613,-0.5378,-0.0070,-0.3698
1320,-0.1499,0.1987,-0.5013,0.0300,-0.3328
1350,-0.1132,0.2362,-0.4649,0.0670,-0.2958
1380,-0.1175,0.2330,-0.4697,0.0630,-0.2998
1410,-0.1219,0.2299,-0.4746,0.0590,-0.3038
1440,-0.1262,0.2268,-0.4794,0.0551,-0.3077
1470,-0.1416,0.2145,-0.4978,0.0398,-0.3231
1500,-0.1624,0.1977,-0.5230,0.0187,-0.3441
1530,-0.1832,0.1811,-0.5484,-0.0023,-0.3651
1560,-0.2075,0.1607,-0.5769,-0.0267,-0.3895
1590,-0.2384,0.1328,-0.6118,-0.0581,-0.4209
1620,-0.2592,0.1065,-0.6279,-0.0793,-0.4421
1650,-0.2748,0.0812,-0.6348,-0.0954,-0.4583
1680,-0.1703,0.1809,-0.5262,0.0087,-0.3542
1710,-0.1126,0.2369,-0.4670,0.0663,-0.2966
1740,-0.1485,0.2054,-0.5063,0.0309,-0.3320
1770,-0.2096,0.1502,-0.5730,-0.0300,-0.3928
1800,-0.2833,0.0833,-0.6534,-0.1036,-0.4664
1830,-0.4040,-0.0256,-0.7859,-0.2242,-0.5870
1860,-0.4398,-0.0543,-0.8286,-0.2599,-0.6227
1890,-0.3058,0.0765,-0.6912,-0.1258,-0.4886
1920,-0.1732,0.1941,-0.5424,0.0073,-0.3555
1950,-0.1153,0.2534,-0.4832,0.0665,-0.2963
