age_CE,177011_raw,177012_raw,177021_raw,177022_raw,177031_raw,177032_raw,177041_raw,177042_raw,177051_raw,177052_raw,177061_raw,177062_raw,177011_raw_outlier_flag,177012_raw_outlier_flag,177021_raw_outlier_flag,177022_raw_outlier_flag,177031_raw_outlier_flag,177032_raw_outlier_flag,177041_raw_outlier_flag,177042_raw_outlier_flag,177051_raw_outlier_flag,177052_raw_outlier_flag,177061_raw_outlier_flag,177062_raw_outlier_flag
1636,1.51,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1637,1.7,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1638,1.81,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1639,1.34,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1640,1.48,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1641,1.45,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,1.41,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1643,1.64,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1644,1.67,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,1.03,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1646,1.4,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1647,1.43,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,1.18,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1649,0.72,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,1.18,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1651,1.15,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1652,1.52,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,0.91,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1654,0.68,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1655,0.94,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,0.79,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1657,0.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1658,0.15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,0.72,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1660,0.72,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,0.75,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1662,0.91,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,1.07,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1664,0.66,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1665,1.06,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1666,0.7,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1667,0.18,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1668,0.51,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1669,0.52,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,0.24,0.33,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1671,0.71,0.76,NA,NA,1.24,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1672,0.97,1.02,NA,NA,1.52,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1673,0.75,0.61,NA,NA,1.71,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA
1674,0.82,0.85,NA,NA,1.69,1.56,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1675,0.74,1.01,NA,NA,1.92,1.58,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1676,1.1,0.97,NA,NA,1.94,1.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1677,0.73,0.58,NA,NA,1.73,1.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1678,0.34,0.25,NA,NA,0.92,0.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1679,0.49,0.57,NA,NA,1.06,0.91,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1680,0.68,1.1,NA,NA,1.72,1.36,NA,1.4,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1681,0.39,0.37,NA,NA,1.22,0.87,NA,1.23,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1682,0.16,0.34,NA,NA,0.88,0.87,NA,1.05,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1683,0.42,0.49,NA,NA,1.07,0.98,NA,1.3,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1684,0.44,0.23,NA,NA,0.72,0.7,NA,0.97,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1685,0.32,0.25,NA,NA,0.32,0.42,NA,0.85,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1686,0.87,0.81,NA,NA,1.54,1.21,NA,1.77,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1687,0.81,0.86,NA,NA,1.78,0.97,NA,1.51,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1688,0.75,0.8,NA,NA,1.4,1.57,NA,1.77,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1689,1.13,1.35,NA,NA,1.9,2.22,NA,2.01,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,TRUE,NA,NA,NA,NA
1690,0.81,0.95,NA,NA,0.82,0.92,1.01,1.36,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1691,0.82,0.99,NA,NA,1.48,1.32,1.14,1.54,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1692,1.13,1.06,NA,NA,1.52,1.66,0.92,1.38,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1693,0.61,0.62,NA,NA,0.92,1.06,0.86,1.04,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1694,1.11,0.91,NA,NA,1.35,1.43,1.32,1.6,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1695,1.15,1.2,NA,NA,1.43,1.4,1.46,1.42,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1696,0.95,0.52,NA,NA,0.71,0.66,0.9,0.84,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1697,0.64,0.3,NA,NA,0.61,0.51,0.75,0.64,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1698,0.35,0.24,NA,NA,0.47,0.37,0.46,0.42,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1699,0.94,0.98,NA,NA,1.41,1.09,2.15,1.58,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA
1700,1.28,0.86,NA,NA,1.68,1.21,2.03,1.83,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA
1701,1.37,1.03,NA,NA,2.87,1.85,2.94,1.7,NA,NA,NA,NA,FALSE,FALSE,NA,NA,TRUE,TRUE,TRUE,FALSE,NA,NA,NA,NA
1702,0.55,0.4,NA,NA,1.33,0.75,0.97,0.61,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1703,0.46,0.32,NA,NA,1.11,0.48,1.03,1.01,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1704,0.45,0.35,NA,NA,1.3,0.68,0.78,1.25,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1705,0.76,0.49,NA,NA,1.52,0.82,0.81,1.42,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1706,0.68,0.55,NA,NA,1.54,1,0.98,1.39,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1707,0.87,0.53,NA,NA,1.22,0.89,0.97,1.11,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1708,0.65,0.45,NA,NA,0.76,0.82,0.85,0.82,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1709,0.42,0.45,NA,NA,0.78,0.82,0.55,0.47,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1710,0.88,0.74,NA,NA,0.96,1.17,1.17,0.73,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1711,0.85,0.82,NA,NA,0.55,0.74,1.21,0.76,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1712,0.72,0.73,NA,NA,1.11,1.14,1.25,0.94,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1713,0.3,0.14,NA,NA,0.41,0.34,0.24,0.25,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1714,0.58,0.45,NA,NA,0.82,0.62,0.57,0.46,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1715,0.78,0.57,NA,NA,0.68,0.47,1.15,0.77,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1716,0.6,0.62,NA,NA,0.76,0.66,1,0.97,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1717,1.02,0.94,NA,NA,1.15,1.08,1.13,1.53,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1718,1.08,1,NA,NA,1.3,1.22,1.16,1.55,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1719,0.47,0.44,NA,NA,0.62,0.54,0.78,1.04,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1720,0.96,0.87,NA,NA,1.1,1.13,1.18,1.58,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1721,0.62,0.3,NA,NA,0.81,0.9,0.88,1.28,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1722,0.52,0.18,NA,NA,0.42,0.38,0.53,0.77,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1723,0.82,0.72,NA,NA,0.94,1,0.96,1.42,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1724,0.38,0.38,NA,NA,0.6,0.37,0.53,0.71,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1725,0.74,0.77,NA,NA,1.07,0.51,0.87,1.1,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1726,1.31,1.15,NA,NA,1.37,1.43,1.55,1.78,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1727,0.57,0.75,0.74,NA,0.63,0.72,0.94,0.78,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1728,0.33,0.57,0.43,NA,0.46,0.68,0.79,0.74,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1729,0.06,0,0.19,NA,0.04,0.24,0.35,0.32,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1730,0.6,0.82,0.82,NA,0.51,0.77,1.14,1.23,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1731,0.47,0.51,0.44,NA,0.33,0.32,0.42,0.43,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1732,0.85,0.9,0.86,NA,0.93,1.07,0.96,0.78,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1733,0.47,0.16,0.48,NA,0.48,0.65,0.57,0.46,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1734,0.45,0.69,0.51,NA,0.47,0.47,0.59,0.53,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1735,0.04,0.36,0.03,NA,0.45,0.48,0.31,0.28,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1736,0.55,0.78,0.23,NA,0.6,0.65,0.63,0.64,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1737,0.26,0.26,0.34,NA,0.14,0.2,0.19,0.21,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1738,0.79,0.69,0.26,NA,0.47,0.55,0.78,0.56,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1739,0.24,0.28,0.24,NA,0.02,0.01,0.34,0.06,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1740,0.62,0.71,0.33,NA,0.62,0.57,1.2,0.66,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1741,0.67,0.78,0.43,NA,0.62,0.64,1.03,0.48,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1742,0.69,1.07,0.61,NA,0.74,0.74,1.4,0.69,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1743,0.94,1.41,0.79,NA,1.06,0.94,1.06,0.75,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
1744,1.06,1.37,0.98,NA,1.25,0.96,1.07,1.03,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA
